teryt;JPT_NAZWA;Szkołapodstawowa10_2023;czniowiena1000miesz;bezrobocie;Miasto_prawa_powiatu;uczniowie_ukraina_porownanie_powiat_wojew;Szkołapodstawowa02_2022;Ukraina_suma_02_2022;uczniowie_ukraina_porownanie_powiat_na1000mieszk2022;ROZNICE_2023_2022_SP;Szkołapodstawowa09_2022;Suma09_2022;ROZNICE_09_03_2022_SP;ROZNICE_09_03_2022_ALL;Suma_10_2023;ROZNICE_uczniowie_roznice_ogolem_04_09;WSZYSCY_UCZNIOWIE;cena_m2@2021;cena_m2@2022;dynamika_m2;klastry_bez_dynamika;klastry_bez_uczniowie_mieszkania;QCL_2;QCL_1;ROZNICE_2023_2022_SP_RELATIVE;ROZNICE_09_03_202_SP_RELATIVE;UCZNIOWIE_SP_JAKO_PROCENT_2022;UCZNIOWIE_SP_JAKO_PROCENT_2023;UCZNIOWIE_SP_JAKO_PROCENT_ROZNICA;Uchodzcy_roczniki_sp_04_2022;PROCENT_UCZNIOW_WG_UCHODZCOW_04_2022;ZPROCENT_UCZNIOW_WG_UCHODZCOW_04_2022;miast_prawa_powiat_rekod;Rbezrobo;Rdynamik;Rczniowi;suma_rang_B_SZ_Dyna;Wszyscy_ukraina_04_2022;proc_wiek_sp_uchodzcy_04_2022;Uchodzcy_roczniki_sp_09_2022;PROCENT_UCZNIOW_WG_UCHODZCOW_09_2022;Wszyscy_ukraina_09_2022;proc_wiek_sp_uchodzcy_09_2022;Uchodzcy_roczniki_sp_10_2023;PROCENT_UCZNIOW_WG_UCHODZCOW_10_2023;Wszyscy_ukraina_10_2023;proc_wiek_sp_uchodzcy_10_2023;Uczniowie_sp_04_2022_altern;Uczniowie_JEZYK_sp_04_2022_altern;procent_jezyk_04_2022;niezogdnosc_danych_SP_04_2022;niezogdnosc_danych_procent_04_2022;Uczniowie_sp_10_2022_altern;Uczniowie_Jezyk_sp_04_2022;procent
2463;powiat Chorzów;384;3.767882725;3.5;PRAWDA;24;229;401;2.246992562;155;393;601;164;200;646;200;8165;4118;4445;7.940747936;2;2;4;5;1.89834660134721;2.00857317819963;57.1072319201995;59.4427244582043;2.33549253800484;393;58.2697201017812;.297351236356841;1;63;92;318;473;1748;22.4828375286041;496;79.2338709677419;2423;20.4704911267024;366;104.918032786885;1865;19.6246648793566;255;122;47.843137254902;26;10.1960784313725;393;230;58.5241730279898
2464;powiat Częstochowa;925;4.441094286;3.2;PRAWDA;24;730;1060;3.504863598;195;966;1503;236;443;1547;443;15867;4830;5432;12.46376812;2;2;4;3;1.22896577802987;1.48736371084641;68.8679245283019;59.7931480284421;-9.07477649985974;835;87.4251497005988;1.59667195775948;1;48;148;342;538;3483;23.9735859890899;1161;83.2041343669251;5760;20.15625;873;105.956471935853;4851;17.9962894248609;792;176;22.2222222222222;62;7.82828282828283;966;303;31.3664596273292
2465;powiat Dąbrowa Górnicza;313;2.727312334;4.6;PRAWDA;24;281;407;2.44848168;32;315;480;34;73;506;73;8756;4292;4848;12.95433364;2;2;4;5;.365463682046597;.388305162174509;69.041769041769;61.8577075098814;-7.18406153188762;514;54.6692607003891;.136895651542293;1;110.5;160;269;539.5;2082;24.687800192123;630;50;2794;22.5483178239084;474;66.0337552742616;2208;21.4673913043478;298;62;20.8053691275168;17;5.70469798657718;315;189;60
2466;powiat Gliwice;993;5.806236588;2.3;PRAWDA;24;835;1166;4.882384241;158;1061;1523;226;357;1510;357;13775;4812;5739;19.26433915;2;2;4;5;1.1470054446461;1.64065335753176;71.6123499142367;65.7615894039735;-5.8507605102632;931;89.6885069817401;1.69753917377346;1;22;249;367;638;4036;23.0673934588702;1228;86.400651465798;6311;19.4580890508636;941;105.526036131775;5008;18.7899361022364;919;739;80.4134929270947;84;9.14036996735582;1061;670;63.1479736098021
2467;powiat Jastrzębie-Zdrój;120;1.443365929;3.4;PRAWDA;24;140;218;1.683926918;-20;131;213;-9;-5;209;-5;6377;3625;3794;4.662068966;2;5;4;2;-.313627097381214;-.141132193821546;64.2201834862385;57.4162679425837;-6.80391554365481;202;69.3069306930693;.78922793394208;1;57.5;60;129;246.5;866;23.3256351039261;232;56.4655172413793;1040;22.3076923076923;169;71.0059171597633;718;23.5376044568245;152;66;43.421052631579;12;7.89473684210526;131;42;32.0610687022901
2468;powiat Jaworzno;179;2.044499269;4.2;PRAWDA;24;149;210;1.70184576;30;187;311;38;101;262;101;6524;4626;4920;6.35538262;2;2;5;5;.459840588595953;.582464745554874;70.9523809523809;68.3206106870229;-2.63177026535806;340;43.8235294117647;-.346447711803179;1;84.5;73;207;364.5;1397;24.3378668575519;387;48.3204134366925;1668;23.2014388489209;292;61.3013698630137;1146;25.4799301919721;159;76;47.7987421383648;10;6.28930817610063;187;74;39.572192513369
2469;powiat Katowice;1519;5.421321246;1.5;PRAWDA;24;1327;1880;4.736071951;192;1523;2692;196;812;3123;812;21450;6066;6635;9.380151665;2;2;4;3;.895104895104895;.913752913752914;70.5851063829787;48.6391290425873;-21.9459773403915;1973;67.2579827673594;.697915937048786;1;4.5;103;358;465.5;8712;22.6469237832874;2710;56.1992619926199;13974;19.3931587233434;1864;81.4914163090129;10951;17.0212765957447;1401;628;44.825124910778;74;5.2819414703783;1523;556;36.5068942875903
2470;powiat Mysłowice;146;2.037882277;5;PRAWDA;24;168;223;2.344960429;-22;198;281;30;58;236;58;5726;3834;4250;10.85028691;2;5;4;5;-.384212364652462;.523925951798812;75.3363228699552;61.864406779661;-13.4719160902941;261;64.367816091954;.569114766860788;1;125.5;130;206;461.5;1090;23.9449541284404;357;55.4621848739496;1630;21.9018404907975;278;52.5179856115108;1283;21.667965705378;193;103;53.3678756476684;25;12.9533678756477;198;58;29.2929292929293
2471;powiat Piekary Śląskie;65;1.246715384;7;PRAWDA;24;76;95;1.457697988;-11;68;95;-8;0;94;0;3924;3508;3596;2.508551881;2;5;4;2;-.28032619775739;-.203873598369011;80;69.1489361702128;-10.8510638297872;151;50.3311258278146;-.0564346683924908;1;209.5;48;110;367.5;542;27.859778597786;166;40.9638554216867;672;24.702380952381;104;62.5;420;24.7619047619048;71;47;66.1971830985916;-5;-7.04225352112676;68;49;72.0588235294118
2472;powiat Ruda Śląska;231;1.756226622;2.5;PRAWDA;24;211;324;1.604172369;20;228;352;17;28;360;28;10340;3647;4146;13.68247875;2;2;4;2;.193423597678917;.164410058027079;65.1234567901235;64.1666666666667;-.956790123456784;264;79.9242424242424;1.26239170918839;1;28;170;164;362;1205;21.9087136929461;380;60;2010;18.9054726368159;281;82.2064056939502;1487;18.897108271688;222;6;2.7027027027027;11;4.95495495495495;228;212;92.9824561403509
2473;powiat Rybnik;390;2.960286616;2.8;PRAWDA;24;314;473;2.38341025;76;369;599;55;126;640;126;11146;3714;4365;17.52827141;2;2;4;5;.68185896285663;.493450565225193;66.384778012685;60.9375;-5.44727801268499;429;73.1934731934732;.962432900388248;1;36;227;286;549;1731;24.7833622183709;580;63.6206896551724;2534;22.8887134964483;421;92.6365795724465;1922;21.9042663891779;352;147;41.7613636363636;38;10.7954545454545;369;232;62.8726287262873
2474;powiat Siemianowice Śląskie;136;2.128591999;3.9;PRAWDA;24;114;165;1.78426094;22;147;219;33;54;202;54;4809;4056;4453;9.787968442;2;2;4;5;.457475566645872;.686213349968808;69.0909090909091;67.3267326732673;-1.76417641764176;224;50.8928571428571;-.0314009389109277;1;76.5;110;215;401.5;880;25.4545454545455;252;58.3333333333333;1119;22.5201072386059;196;69.3877551020408;830;23.6144578313253;125;82;65.6;11;8.8;147;91;61.9047619047619
2475;powiat Sosnowiec;745;3.938090053;5.2;PRAWDA;24;526;763;2.780450158;219;696;996;170;233;1132;233;13168;4379;4856;10.89289792;2;2;4;5;1.6631227217497;1.2910085054678;68.9384010484928;65.8127208480565;-3.12568020043625;839;62.6936829558999;.494506506787331;1;143.5;132;325;600.5;3383;24.8004729530003;1156;60.2076124567474;5592;20.6723891273247;934;79.7644539614561;4858;19.2260189378345;550;488;88.7272727272727;24;4.36363636363636;696;442;63.5057471264368
2476;powiat Świętochłowice;91;1.987116497;4.6;PRAWDA;24;57;87;1.244677367;34;100;136;43;49;116;49;3253;3319;4068;22.56703826;2;2;4;5;1.04518905625576;1.32185674761758;65.5172413793103;78.448275862069;12.9310344827586;139;41.0071942446043;-.471958558031795;1;110.5;281;201;592.5;555;25.045045045045;170;58.8235294117647;742;22.911051212938;118;77.1186440677966;499;23.6472945891784;66;24;36.3636363636364;9;13.6363636363636;100;65;65
2477;powiat Tychy;547;4.443361358;1.7;PRAWDA;24;472;735;3.83412534;75;558;846;86;111;830;111;10601;5819;6356;9.228389758;2;2;4;5;.70748042637487;.811244222243185;64.2176870748299;65.9036144578313;1.68592738300138;892;52.914798206278;.0587074888264631;1;8.5;101;344;453.5;3757;23.7423476177801;1062;52.5423728813559;5057;21.0005932370971;824;66.3834951456311;4279;19.2568357092779;508;289;56.8897637795276;36;7.08661417322835;558;241;43.1899641577061
2478;powiat Zabrze;440;2.830856334;4.4;PRAWDA;24;391;577;2.515601879;49;480;738;89;161;718;161;11613;3814;4339;13.76507604;2;2;4;5;.421940928270042;.766382502368036;67.7642980935875;61.2813370473538;-6.48296104623377;697;56.0975609756098;.200548294275246;1;96.5;171;275;542.5;2917;23.8944120671923;850;56.4705882352941;3895;21.8228498074454;620;70.9677419354839;3034;20.435069215557;411;278;67.639902676399;20;4.8661800486618;480;293;61.0416666666667
2479;powiat Żory;257;4.157432422;3.5;PRAWDA;24;97;134;1.569147645;160;274;384;177;250;382;250;5744;4757;5367;12.8232079;2;2;4;5;2.78551532033426;3.08147632311978;72.3880597014925;67.2774869109948;-5.11057279049777;317;30.5993690851735;-.935786499532359;1;63;156;332;551;1296;24.4598765432099;397;69.0176322418136;1905;20.8398950131234;329;78.1155015197568;1626;20.2337023370234;94;12;12.7659574468085;-3;-3.19148936170213;274;104;37.956204379562
2601;powiat buski;73;1.066160362;4.4;FAŁSZ;26;56;71;.817876442;17;80;131;24;60;126;60;4923;5347;6025;12.68000748;2;2;4;5;.345317895592119;.48750761730652;78.8732394366197;57.9365079365079;-20.9367315001118;233;24.0343347639485;-1.22835928092033;0;96.5;153;84;333.5;942;24.7346072186837;285;28.0701754385965;1576;18.0837563451777;198;36.8686868686869;1046;18.9292543021033;59;13;22.0338983050847;3;5.08474576271187;80;13;16.25
2602;powiat jędrzejowski;67;.819211112;6.7;FAŁSZ;26;84;102;1.027070648;-17;81;130;-3;28;123;28;6371;3088;4050;31.15284974;2;5;4;2;-.266834091979281;-.0470883691728143;82.3529411764706;54.4715447154472;-27.8813964610234;257;32.6848249027237;-.842847517167902;0;198.5;333;60;591.5;1044;24.6168582375479;281;28.8256227758007;1187;23.6731255265375;175;38.2857142857143;689;25.3991291727141;151;6;3.97350993377483;67;44.3708609271523;81;0;0
2603;powiat kazimierski;44;1.376462491;10;FAŁSZ;26;86;119;2.690358506;-42;51;70;-35;-49;66;-49;2111;4468;3801;-14.92837959;3;5;4;2;-1.9895783988631;-1.65798199905258;72.2689075630252;66.6666666666667;-5.60224089635855;171;50.2923976608187;-.0581606011114418;0;294;8;123;425;691;24.7467438494935;188;27.1276595744681;791;23.7673830594185;119;36.9747899159664;456;26.0964912280702;85;10;11.7647058823529;-1;-1.17647058823529;51;14;27.4509803921569
2604;powiat kielecki;162;.764966426;7;FAŁSZ;26;480;549;2.26656719;-318;252;327;-228;-222;257;-222;16559;2805;4036;43.885918;5;4;3;2;-1.92040582160759;-1.37689474002053;87.431693989071;63.0350194552529;-24.3966745338181;906;52.9801324503311;.0616191295837243;0;209.5;363;53;625.5;3627;24.9793217535153;990;25.4545454545455;4137;23.9303843364757;603;26.865671641791;2246;26.8477292965272;462;172;37.2294372294372;-18;-3.8961038961039;252;53;21.031746031746
2605;powiat konecki;46;.616969339;10.5;FAŁSZ;26;83;103;1.113227286;-37;85;111;2;8;80;8;5056;3075;4149;34.92682927;2;5;3;2;-.731803797468354;.0395569620253165;80.5825242718447;57.5;-23.0825242718447;308;26.9480519480519;-1.09850857504131;0;307;349;36;692;1330;23.1578947368421;331;25.6797583081571;1477;22.4102911306703;203;22.6600985221675;825;24.6060606060606;94;59;62.7659574468085;11;11.7021276595745;85;21;24.7058823529412
2606;powiat opatowski;17;.347690923;15.8;FAŁSZ;26;41;49;.838548697;-24;21;34;-20;-15;93;-15;3276;2613;3125;19.59433601;2;5;4;2;-.732600732600733;-.610500610500611;83.6734693877551;18.2795698924731;-65.393899495282;105;39.0476190476191;-.559287631676893;0;366;252;8;626;403;26.0545905707196;115;18.2608695652174;516;22.2868217054264;56;30.3571428571429;304;18.4210526315789;51;7;13.7254901960784;10;19.6078431372549;21;9;42.8571428571429
2607;powiat ostrowiecki;95;.937706666;9.6;FAŁSZ;26;131;177;1.293048139;-36;98;148;-33;-29;150;-29;6630;3538;4015;13.48219333;2;5;4;2;-.542986425339366;-.497737556561086;74.0112994350282;63.3333333333333;-10.6779661016949;253;51.7786561264822;.00807496627237753;0;286.5;166;73;525.5;1085;23.3179723502304;281;34.8754448398576;1396;20.1289398280802;171;55.5555555555556;854;20.0234192037471;145;26;17.9310344827586;14;9.6551724137931;98;18;18.3673469387755
2608;powiat pińczowski;27;.729512848;7.8;FAŁSZ;26;45;58;1.215854746;-18;33;48;-12;-10;79;-10;2593;3340;4194;25.56886228;2;5;4;2;-.694176629386811;-.462784419591207;77.5862068965517;34.1772151898734;-43.4089917066783;147;30.6122448979592;-.935212684960338;0;240;301;48;589;531;27.683615819209;179;18.4357541899441;736;24.320652173913;111;24.3243243243243;349;31.8051575931232;44;33;75;-1;-2.27272727272727;33;0;0
2609;powiat sandomierski;117;1.611215159;8.2;FAŁSZ;26;77;115;1.06037237;40;102;200;25;85;241;85;5030;3788;4432;17.00105597;2;2;4;5;.795228628230616;.497017892644135;66.9565217391304;48.5477178423236;-18.4088038968068;247;31.1740890688259;-.910173926024129;0;253;219;154;626;1042;23.7044145873321;298;34.2281879194631;1483;20.0944032366824;216;54.1666666666667;1117;19.3375111906893;107;6;5.60747663551402;30;28.0373831775701;102;36;35.2941176470588
2610;powiat skarżyski;105;1.519822832;14.7;FAŁSZ;26;138;182;1.997481436;-33;141;206;3;24;174;24;4474;3876;4150;7.069143447;2;5;4;2;-.737594993294591;.0670540902995083;75.8241758241758;60.3448275862069;-15.4793482379689;320;43.125;-.377577890699664;0;356;81;140;577;1324;24.1691842900302;364;38.7362637362637;1705;21.3489736070381;229;45.8515283842795;1082;21.1645101663586;149;97;65.1006711409396;11;7.38255033557047;141;83;58.8652482269503
2611;powiat starachowicki;152;1.798518589;9.6;FAŁSZ;26;129;150;1.526374329;23;153;223;24;73;249;73;6012;3991;4303;7.817589577;2;2;4;5;.382568196939454;.399201596806387;86;61.0441767068273;-24.9558232931727;252;51.1904761904762;-.018137454168064;0;286.5;90;173;549.5;1060;23.7735849056604;317;48.2649842271293;1468;21.5940054495913;224;67.8571428571429;1242;18.0354267310789;152;58;38.1578947368421;23;15.1315789473684;153;19;12.4183006535948
2612;powiat staszowski;33;.478253938;6.5;FAŁSZ;26;62;72;.898537702;-29;17;53;-45;-19;68;-19;5132;3470;3744;7.896253602;2;5;4;2;-.565081839438815;-.876851130163679;86.1111111111111;48.5294117647059;-37.5816993464052;125;49.6;-.0890175166339263;0;194.5;91;17;302.5;538;23.2342007434944;151;11.2582781456954;719;21.0013908205841;109;30.2752293577982;431;25.2900232018561;60;31;51.6666666666667;-2;-3.33333333333333;17;7;41.1764705882353
2613;powiat włoszczowski;56;1.293571412;7.1;FAŁSZ;26;56;84;1.293571412;0;64;89;8;5;79;5;3153;3282;4131;25.86837294;2;5;3;2;0;.253726609578179;66.6666666666667;70.8860759493671;4.21940928270043;137;40.8759124087591;-.477809173577668;0;214;302;115;631;527;25.9962049335863;146;43.8356164383562;629;23.2114467408585;108;51.8518518518518;433;24.9422632794457;58;23;39.6551724137931;2;3.44827586206897;64;14;21.875
2661;powiat Kielce;621;3.377110694;4.6;PRAWDA;26;443;653;2.409114392;178;600;1079;157;426;1512;426;14812;5875;6950;18.29787234;2;2;4;3;1.20172832838239;1.05995139076425;67.8407350689127;41.0714285714286;-26.7693064974841;718;61.6991643454039;.450185477866859;1;110.5;237;304;651.5;3074;23.3571893298634;909;66.006600660066;4542;20.0132100396301;604;102.814569536424;3891;15.5230017990234;544;141;25.9191176470588;101;18.5661764705882;600;268;44.6666666666667
2801;powiat bartoszycki;47;.883126644;18.2;FAŁSZ;28;121;149;2.27358136;-74;42;96;-79;-53;91;-53;3853;2618;2990;14.20932009;2;5;3;2;-1.92058136517;-2.05035037633013;81.2080536912752;51.6483516483517;-29.5597020429235;99;122.222222222222;3.14741423779535;0;376;181;68;625;426;23.2394366197183;114;36.8421052631579;506;22.5296442687747;63;74.6031746031746;286;22.027972027972;126;60;47.6190476190476;5;3.96825396825397;42;30;71.4285714285714
2802;powiat braniewski;22;.581226388;17.1;FAŁSZ;28;23;29;.607645769;-1;30;40;7;11;32;11;2707;3116;3015;-3.241335045;3;5;3;2;-.036941263391208;.258588843738456;79.3103448275862;68.75;-10.5603448275862;95;24.2105263157895;-1.22050725001586;0;373;17;31;421;337;28.1899109792285;127;23.6220472440945;429;29.6037296037296;89;24.7191011235955;252;35.3174603174603;37;11;29.7297297297297;14;37.8378378378378;30;6;20
2803;powiat działdowski;48;.775231358;12.7;FAŁSZ;28;78;101;1.259750957;-30;77;116;-1;15;86;15;5195;3111;4009;28.86531662;2;5;4;2;-.577478344562079;-.0192492781520693;77.2277227722772;55.8139534883721;-21.4137692839051;161;48.4472049689441;-.140392183102284;0;340.5;319;55;714.5;628;25.6369426751592;188;40.9574468085106;800;23.5;125;38.4;556;22.4820143884892;84;40;47.6190476190476;6;7.14285714285714;77;58;75.3246753246753
2804;powiat elbląski;26;.476059691;13;FAŁSZ;28;59;68;1.080289298;-33;42;49;-17;-19;29;-19;3731;3679;3331;-9.459092145;3;5;2;2;-.88448137228625;-.455641919056553;86.7647058823529;89.6551724137931;2.89046653144017;152;38.8157894736842;-.56961918821344;0;345.5;10;16;371.5;595;25.546218487395;169;24.8520710059172;697;24.2467718794835;97;26.8041237113402;351;27.6353276353276;76;42;55.2631578947368;17;22.3684210526316;42;22;52.3809523809524
2805;powiat ełcki;213;2.403493529;11.1;FAŁSZ;28;140;210;1.579761005;73;214;294;74;84;314;84;7281;4705;5389;14.53772582;2;2;3;5;1.00260953165774;1.01634390880374;66.6666666666667;67.8343949044586;1.16772823779193;330;42.4242424242424;-.408807368412406;0;317.5;186;246;749.5;1441;22.9007633587786;404;52.970297029703;1940;20.8247422680412;304;70.0657894736842;1525;19.9344262295082;192;58;30.2083333333333;52;27.0833333333333;214;58;27.1028037383178
2806;powiat giżycki;74;1.369964455;8.8;FAŁSZ;28;143;165;2.647363744;-69;105;130;-38;-35;107;-35;4148;4719;5609;18.85992795;2;5;4;2;-1.66345226615236;-.916104146576664;86.6666666666667;69.1588785046729;-17.5077881619938;291;49.1408934707904;-.109477740850877;0;268.5;244;122;634.5;1148;25.3484320557491;310;33.8709677419355;1317;23.538344722855;189;39.1534391534392;703;26.8847795163585;148;34;22.972972972973;5;3.37837837837838;105;48;45.7142857142857
2807;powiat iławski;196;2.172515463;4.3;FAŁSZ;28;228;301;2.527211865;-32;238;352;10;51;289;51;7954;4547;4983;9.588739828;2;5;4;2;-.40231330148353;.125722906713603;75.7475083056478;67.8200692041522;-7.92743910149559;379;60.1583113456464;.381516888215843;0;89;108;219;416;1578;24.0177439797212;502;47.4103585657371;2193;22.891016871865;356;55.0561797752809;1565;22.7476038338658;234;52;22.2222222222222;6;2.56410256410256;238;145;60.9243697478992
2808;powiat kętrzyński;57;.986295681;18;FAŁSZ;28;79;112;1.366971207;-22;81;123;2;11;106;11;4245;2819;3088;9.542390919;2;5;3;2;-.518256772673734;.0471142520612485;70.5357142857143;53.7735849056604;-16.7621293800539;164;48.1707317073171;-.152713299363947;0;375;106;77;558;648;25.3086419753086;189;42.8571428571429;828;22.8260869565217;137;41.6058394160584;627;21.8500797448166;105;21;20;26;24.7619047619048;81;19;23.4567901234568
2809;powiat lidzbarski;20;.518954825;10.7;FAŁSZ;28;35;50;.908170944;-15;40;60;5;10;38;10;2916;3146;3793;20.56579784;2;5;3;2;-.51440329218107;.171467764060357;70;52.6315789473684;-17.3684210526316;146;23.972602739726;-1.2311103876387;0;313;264;23;600;571;25.569176882662;175;22.8571428571429;691;25.3256150506512;92;21.7391304347826;385;23.8961038961039;54;0;0;19;35.1851851851852;40;20;50
2810;powiat mrągowski;111;2.319216063;9.3;FAŁSZ;28;176;190;3.67731556;-65;169;191;-7;1;136;1;3732;5112;5060;-1.017214397;2;5;3;2;-1.7416934619507;-.187566988210075;92.6315789473684;81.6176470588235;-11.0139318885449;380;46.3157894736842;-.23537937269328;0;279.5;26;230;535.5;1506;25.2324037184595;439;38.496583143508;1985;22.1158690176322;282;39.3617021276596;1170;24.1025641025641;199;45;22.6130653266332;23;11.5577889447236;169;44;26.0355029585799
2811;powiat nidzicki;26;.847844518;6.4;FAŁSZ;28;93;114;3.032674623;-67;39;60;-54;-54;37;-54;2323;2807;3875;38.0477378;2;5;3;2;-2.88420146362462;-2.32458028411537;81.5789473684211;70.2702702702703;-11.3086770981508;115;80.8695652173913;1.30452031132027;0;191.5;356;63;610.5;454;25.3303964757709;126;30.952380952381;511;24.6575342465753;88;29.5454545454545;357;24.6498599439776;69;28;40.5797101449275;-24;-34.7826086956522;39;1;2.56410256410256
2812;powiat nowomiejski;71;1.682105712;11;FAŁSZ;28;94;106;2.227013196;-23;99;135;5;29;95;29;3779;3598;3532;-1.834352418;3;5;3;2;-.608626620799153;.132310134956338;88.6792452830189;74.7368421052632;-13.9424031777557;152;61.8421052631579;.456555683997576;0;315;21;156;492;703;21.6216216216216;194;51.0309278350515;1021;19.0009794319295;150;47.3333333333333;773;19.404915912031;100;34;34;6;6;99;51;51.5151515151515
2813;powiat olecki;65;2.017255291;10.6;FAŁSZ;28;68;75;2.110359382;-3;76;105;8;30;88;30;2622;3489;3521;.917168243;2;5;4;2;-.11441647597254;.30511060259344;90.6666666666667;73.8636363636364;-16.8030303030303;111;61.2612612612613;.430670191725586;0;310;42;205;557;499;22.2444889779559;140;54.2857142857143;654;21.4067278287462;116;56.0344827586207;460;25.2173913043478;78;11;14.1025641025641;10;12.8205128205128;76;7;9.21052631578947
2814;powiat olsztyński;140;1.08062213;6.7;FAŁSZ;28;219;280;1.69040176;-79;203;269;-16;-11;179;-11;9659;5266;5426;3.038359286;2;5;4;2;-.817890050729889;-.165648617869345;78.2142857142857;78.2122905027933;-.00199521149241377;676;32.396449704142;-.855699046924508;0;198.5;50;88;336.5;2846;23.7526352775826;802;25.3117206982544;3548;22.6042841037204;437;32.0366132723112;2004;21.8063872255489;302;78;25.8278145695364;83;27.4834437086093;203;64;31.5270935960591
2815;powiat ostródzki;188;1.884825152;8.8;FAŁSZ;28;286;333;2.867340391;-98;269;368;-17;35;285;35;8218;3826;4221;10.32409827;2;5;4;2;-1.19250425894378;-.20686298369433;85.8858858858859;65.9649122807018;-19.9209736051841;516;55.4263565891473;.170635863567574;0;268.5;123;187;578.5;2066;24.9757986447241;596;45.1342281879195;2659;22.4144415193682;398;47.2361809045226;1719;23.152995927865;303;53;17.4917491749175;17;5.61056105610561;269;126;46.8401486988848
2816;powiat piski;40;.761368179;12.3;FAŁSZ;28;53;79;1.008812837;-13;57;72;4;-7;70;-7;3901;3121;3887;24.54341557;2;5;4;2;-.333247885157652;.102537810817739;67.0886075949367;57.1428571428571;-9.94575045207958;152;34.8684210526316;-.745534880592471;0;335.5;296;52;683.5;659;23.0652503793627;173;32.9479768786127;814;21.2530712530713;115;34.7826086956522;504;22.8174603174603;73;22;30.1369863013699;20;27.3972602739726;57;47;82.4561403508772
2817;powiat szczycieński;83;1.241418508;8.3;FAŁSZ;28;180;226;2.692232908;-97;75;103;-105;-123;111;-123;5178;3872;4759;22.90805785;2;5;3;2;-1.8733101583623;-2.02780996523754;79.646017699115;74.7747747747748;-4.87124292434027;328;54.8780487804878;.146200356792293;0;256;283;108;647;1119;29.3118856121537;353;21.2464589235127;1342;26.3040238450074;223;37.219730941704;805;27.7018633540373;197;38;19.2893401015228;17;8.62944162436548;75;14;18.6666666666667
2818;powiat gołdapski;38;1.511114646;9.7;FAŁSZ;28;65;77;2.584801368;-27;55;68;-10;-9;49;-9;2174;3253;3805;16.96895174;2;5;4;2;-1.24195032198712;-.459981600735971;84.4155844155844;77.5510204081633;-6.86456400742114;64;101.5625;2.22670733856158;0;289;217;138;644;283;22.6148409893993;70;78.5714285714286;374;18.716577540107;63;60.3174603174603;305;20.655737704918;67;0;0;2;2.98507462686567;55;14;25.4545454545455
2819;powiat węgorzewski;20;.949577438;12.8;FAŁSZ;28;79;96;3.75083088;-59;32;42;-47;-54;28;-54;1525;3690;4299;16.50406504;2;5;4;2;-3.86885245901639;-3.08196721311475;82.2916666666667;71.4285714285714;-10.8630952380952;102;77.4509803921569;1.15217002314342;0;344;211;74;629;407;25.0614250614251;109;29.3577981651376;462;23.5930735930736;70;28.5714285714286;253;27.6679841897233;78;3;3.84615384615385;-1;-1.28205128205128;32;22;68.75
2861;powiat Elbląg;210;1.849128708;6.7;PRAWDA;28;132;175;1.162309474;78;238;335;106;160;306;160;8712;5016;5782;15.27113238;2;2;4;5;.895316804407714;1.21671258034894;75.4285714285714;68.6274509803922;-6.80112044817928;327;40.3669724770642;-.500490238761741;1;198.5;197;181;576.5;1293;25.2900232018561;375;63.4666666666667;1639;22.8798047589994;264;79.5454545454545;1099;24.0218380345769;214;13;6.07476635514019;82;38.3177570093458;238;152;63.8655462184874
2862;powiat Olsztyn;473;2.811927805;2.1;PRAWDA;28;384;551;2.282833567;89;474;768;90;217;784;217;14660;6554;7368;12.41989625;2;2;3;5;.607094133697135;.613915416098227;69.6914700544465;60.3316326530612;-9.35983740138523;356;107.865168539326;2.50758770787744;1;16;147;274;437;1567;22.7185705169113;560;84.6428571428571;2780;20.1438848920863;466;101.502145922747;2461;18.9353921170256;398;65;16.3316582914573;14;3.51758793969849;474;280;59.0717299578059
3001;powiat chodzieski;80;1.759169672;7;FAŁSZ;30;99;131;2.176972469;-19;90;129;-9;-2;127;-2;3967;3730;4191;12.35924933;2;5;3;2;-.478951348626166;-.2268716914545;75.5725190839695;62.992125984252;-12.5803930997175;170;58.2352941176471;.295817031745363;0;209.5;146;165;520.5;695;24.4604316546763;213;42.2535211267606;977;21.8014329580348;152;52.6315789473684;652;23.3128834355828;103;34;33.0097087378641;4;3.88349514563107;90;57;63.3333333333333
3002;powiat czarnkowsko-trzcianecki;149;1.773387289;4.5;FAŁSZ;30;275;348;3.273030231;-126;181;280;-94;-68;238;-68;7260;3381;4352;28.71931381;2;5;4;2;-1.73553719008264;-1.29476584022039;79.0229885057471;62.6050420168067;-16.4179464889404;397;69.2695214105793;.787560777718322;0;105.5;317;168;590.5;1697;23.3942251031232;465;38.9247311827957;2217;20.9742895805142;332;44.8795180722892;1363;24.3580337490829;282;115;40.7801418439716;7;2.4822695035461;181;121;66.8508287292818
